hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
1411946,드래곤킹덤,20210501,거,0027443,컬러즈플라잉,0023947,골드플라이어,,,API8_2
0047315,드래곤판타지,20210430,거,0045050,섀클포드,0044959,컬린즈골드,,,API8_2
0050162,드론킬러,20210304,거,0038391,카우보이칼,0033447,마중물,,,API8_2
0054790,드리머위즈,20220510,수,6115982,WORLD OF TROUBLE,6826703,HEAD FOR HOME,,,API8_2
0062610,드림닉스,20240124,수,0041819,닉스고,6111478,BIRKENHEAD,,,API8_2
0053013,드림다이아,20230226,암,6112413,TAPWRIT,0052760,새치,,,API8_2
0060713,드림리메인,20230526,수,6130196,MAXIMUS MISCHIEF,7123554,BIENVENUE,,,API8_2
0054793,드림아너,20220416,수,6114922,GORMLEY,6808185,PEACEFUL SPLENDOR,,,API8_2
0053292,드림아일,20210301,수,6118219,FLAMEAWAY,6986574,ISLE GET READY,,,API8_2
0055421,드림하이,20240322,암,0045050,섀클포드,0030394,마이걸,,,API8_2
0052962,드림히로인,20230117,암,0044420,레볼루셔너리,0041625,라이언여제,,,API8_2
0054055,디네,20230309,수,0041813,미스터크로우,0025030,아름다운파티,,,API8_2
0046851,디아나,20210206,암,0033566,파워블레이드,0019283,당대특급,,,API8_2
0051135,딕시맨,20220223,거,0036732,머스킷맨,0035830,스위트록,,,API8_2
0061057,딕테이언,20180310,거,6336683,KING KAMEHAMEHA,7074411,MEDEIA,,,API8_2
0053409,따뜻한위로,20230302,수,7000060,나이트러스,0037857,머니대륙,,,API8_2
0053446,또순이,20230308,암,0036366,부활의반석,0037895,오스힐,,,API8_2
0053131,뜻대로,20230306,수,0027443,컬러즈플라잉,0043847,다림이,,,API8_2
0051407,라라걸,20220314,암,0037972,올드패션드,0033019,레디포코트,,,API8_2
0046856,라라케이,20210207,수,0032990,한센,0020579,화려한비상,,,API8_2
0053978,라비타,20230503,암,0044993,언캡처드,0029390,베리패스트레이디,,,API8_2
0054041,라스트매치,20230429,수,0044993,언캡처드,0040204,라스트일루전,,,API8_2
0053281,라스트케이,20230302,수,0038391,카우보이칼,0037445,유성스피드,,,API8_2
0053344,라스트타이거,20230301,거,0027443,컬러즈플라잉,0035442,혜성여왕,,,API8_2
0051240,라온니진스키,20220318,거,0045050,섀클포드,0030202,황금빛지중해,,,API8_2
0055260,라온더리펀,20240124,수,0036732,머스킷맨,0044953,플래터미잰자,,,API8_2
0050860,라온더벨몬트,20220128,암,0036732,머스킷맨,0022836,라온챔버,,,API8_2
0055327,라온더스카이,20240318,암,0036732,머스킷맨,0052680,샌디벨,,,API8_2
0055326,라온더스쿠트,20240311,수,0036732,머스킷맨,0052681,버트랜다,,,API8_2
0051161,라온더어펌드,20220329,암,0036732,머스킷맨,0034566,선샷,,,API8_2
0056217,라온더칼,20240417,수,0036732,머스킷맨,0022836,라온챔버,,,API8_2
0050837,라온더케이샤,20220125,암,0036732,머스킷맨,0036635,그랜드비전,,,API8_2
0053644,라온더클라라,20230402,암,0036732,머스킷맨,0040227,클라린다,,,API8_2
0053642,라온더토니,20230503,암,0036732,머스킷맨,0036734,토니위드앤아이,,,API8_2
0053646,라온더플루마,20230427,암,0028545,인디밴드,0043039,라온가람,,,API8_2
0052976,라온블레이드,20230227,수,0036732,머스킷맨,0038458,라온세레나,,,API8_2
0051560,라온사일런스,20220401,암,0036732,머스킷맨,0046440,갤어바웃타운,,,API8_2
0053640,라온사파이어,20230511,암,0036732,머스킷맨,0046440,갤어바웃타운,,,API8_2
0053076,라온스나이퍼,20230212,암,0036732,머스킷맨,0029303,라온볼드,,,API8_2
0050934,라온스필레타,20220408,거,0041813,미스터크로우,0028284,한반도정복,,,API8_2
0056215,라온유나이트,20240510,암,0036732,머스킷맨,0050584,택서블,,,API8_2
0051158,라온이클립스,20220323,거,0036732,머스킷맨,0036549,토미켄스프링,,,API8_2
0053643,라온익스트림,20230420,거,0036732,머스킷맨,0028322,라온발리,,,API8_2
0056214,라온카리스걸,20240418,암,0036732,머스킷맨,0034517,라온카리스,,,API8_2
0056216,라온컨트리맨,20240513,수,0036732,머스킷맨,0046440,갤어바웃타운,,,API8_2
0053645,라온킹스맨,20230511,수,0036732,머스킷맨,0050584,택서블,,,API8_2
0053078,라온파이널,20230213,암,0036732,머스킷맨,0022836,라온챔버,,,API8_2
0055276,라온퍼시픽,20240229,암,0036732,머스킷맨,0039157,라온아레스,,,API8_2
0046086,라온포레스트,20200307,암,0032990,한센,0030096,라온나리,,,API8_2
0056213,라온폴리스,20240423,암,0036732,머스킷맨,0036549,토미켄스프링,,,API8_2
0053077,라온플레어,20230214,암,0036732,머스킷맨,0034517,라온카리스,,,API8_2
0050873,라온플로렌스,20220131,거,0036732,머스킷맨,0029303,라온볼드,,,API8_2
0053224,라온피날레,20230321,암,6126922,TACITUS,0052680,샌디벨,,,API8_2
0052880,라이브스타,20230223,수,0025790,피스룰즈,0036882,실버스피닝,,,API8_2
0053559,라이언비트,20230318,수,0038391,카우보이칼,0035114,원더라이트,,,API8_2
0057623,라이언클로,20240424,수,0041566,투아너앤드서브,0038641,볼드퀸,,,API8_2
0051578,라이언하트,20220325,수,0038391,카우보이칼,0035114,원더라이트,,,API8_2
0054178,라이즈파워,20230603,수,0043421,일루시브블러프,0040065,시어라지,,,API8_2
0052083,라이징모,20220209,암,0044931,센트럴커맨드,0034926,라이징코리아,,,API8_2
0055436,라이징스톰,20240209,수,0034637,라이언메탈,0033282,해피센세이션,,,API8_2
0053097,라이징윈드,20230206,암,0044420,레볼루셔너리,0037202,금아선더,,,API8_2
0050906,라이징청수,20220215,암,0045050,섀클포드,0026448,파이널걸,,,API8_2
0055475,라이징킬러,20240313,수,0038391,카우보이칼,0022974,블랙루비,,,API8_2
0053551,라이트윙,20230323,수,0038227,크리솔라이트,0035190,태후의날개,,,API8_2
0046547,라파예트,20200319,거,0038387,콩코드포인트,0036652,아너드,,,API8_2
0054523,래피드선더,20230507,암,0038387,콩코드포인트,0050523,패이머스어트랙션,,,API8_2
0050892,래피드스톰,20220213,암,0033119,선더모카신,0027067,나르자,,,API8_2
0054864,래피드총알,20230306,암,0044420,레볼루셔너리,0034697,큐피드총알,,,API8_2
0053633,랩처,20230325,암,7000060,나이트러스,0042177,우승환희,,,API8_2
0053215,러버맨,20230221,수,0041566,투아너앤드서브,0040124,아이월이프유월,,,API8_2
0046673,러브스칼렛,20210221,암,0034735,페더럴리스트,0028318,예당,,,API8_2
0047185,러브오마인,20210421,암,0038227,크리솔라이트,0029193,상류,,,API8_2
0052882,러브인서울,20230212,암,6126458,ARMY MULE,0052744,러브인도쿄,,,API8_2
0053102,러블리잭팟,20230313,거,0038387,콩코드포인트,0036754,러블리누트,,,API8_2
0054210,러빙퍼플,20230414,암,0025790,피스룰즈,0045017,프레이시우즈,,,API8_2
0055974,러스터,20240325,암,0038387,콩코드포인트,0023747,청산일호,,,API8_2
0055626,러시퀸,20240221,암,0052826,쿠르부아지에,0038346,토츠어돕스,,,API8_2
0051948,럭키데이,20220606,암,0046317,레이스데이,0041140,스페셜럭키,,,API8_2
0061827,럭키링맨,20231024,수,6112206,FROSTED,7179026,HEIRLOOMS,,,API8_2
0054047,럭키붐,20210315,거,6781702,LOOKIN AT LUCKY,6105296,BEDANKEN,,,API8_2
0052143,럭키서니,20220209,수,0038391,카우보이칼,0020485,큰고리,,,API8_2
0050836,럭키에이원,20220224,암,0032990,한센,0045020,이니쉬에이트,,,API8_2
0056208,럭키은파,20240417,암,0032990,한센,0032127,럭키뮤직,,,API8_2
0054584,럭키조이,20230401,거,6969075,지몰로지스트,0046519,캐어리에터,,,API8_2
0056449,럭키파크,20240430,수,0041566,투아너앤드서브,0050342,할란셔플,,,API8_2
0046791,럭키파티,20210207,수,0039750,퍼지,0033371,몬스터퀸,,,API8_2
0055110,럭키프랭크,20220426,수,6119336,FRANK CONVERSATION,7044089,LUCKY NANCY E.,,,API8_2
0056009,런던그레이스,20240401,암,0040033,런던타운,0030499,우아등선,,,API8_2
0055496,런던로열,20240220,암,0040033,런던타운,0046254,레이스로열,,,API8_2
0056824,런던로지스,20240412,거,6969075,지몰로지스트,0025452,퓨앤파비트윈,,,API8_2
0055160,런던맨,20240105,수,0040033,런던타운,0045460,티즈하티드,,,API8_2
0056006,런던조이,20240428,수,0040033,런던타운,0045002,위드그레이트플레,,,API8_2
0056236,런던콩코드,20240429,암,0038387,콩코드포인트,0036736,레드벅,,,API8_2
0055950,런던티즈,20240328,암,0040033,런던타운,0050576,빅티즈,,,API8_2
0055700,런던포레스트,20240305,암,0040033,런던타운,0038584,날아라힐,,,API8_2
0055461,런던플라워,20240229,암,0040033,런던타운,0043472,매직플라워,,,API8_2
1412208,런와일드,20210520,거,0027443,컬러즈플라잉,0011510,초산,,,API8_2
0055713,런크라운,20240303,수,0032990,한센,0027574,영크라운,,,API8_2
0061195,런투윈,20240411,수,0040086,위드디스팅션,0035651,에클레어드림,,,API8_2
0052087,레드드래곤,20220509,암,0033566,파워블레이드,0045066,드림리시어스,,,API8_2
0053099,레드벨럭키,20230122,암,0038245,미스치비어슬리,0042726,테이크하트,,,API8_2
0056271,레드호스,20240429,암,0032258,트리플나인,0033047,서브잇콜드,,,API8_2
0052811,레베랑스,20230203,수,0046317,레이스데이,0046438,할런즈달린,,,API8_2
0047169,레이디폭스,20210409,암,0044420,레볼루셔너리,0028365,허니캠프,,,API8_2
0053267,레이스디바,20230405,암,0046317,레이스데이,0036619,잇메익스헐민,,,API8_2
0055958,레이스파티,20240412,암,0046317,레이스데이,0044944,골든스트라이프,,,API8_2
1412244,레인스타,20210405,암,0034835,티즈원더풀,0028006,야후비올라,,,API8_2
0053071,레전드매치,20230127,수,0036732,머스킷맨,0036635,그랜드비전,,,API8_2
0056247,레전드몬스터,20240423,수,0046317,레이스데이,0042740,얼라이브퀸,,,API8_2
0054213,레전드샤캐리,20230527,암,0032224,돌아온현표,0037894,비케이우노,,,API8_2
0046901,레전드선,20210315,거,0040246,지롤라모,0026630,광야일출,,,API8_2
0051788,레전드와우,20220427,거,0032990,한센,0036462,와우캣,,,API8_2
0055875,레전드캣,20240320,암,0037972,올드패션드,0032611,헬캣,,,API8_2
0056362,렌브레이브,20240330,암,0038227,크리솔라이트,0031824,미래여제,,,API8_2
0055349,로드삭스,20240212,암,0027443,컬러즈플라잉,0037877,스타삭스,,,API8_2
0056541,로드투굿찬스,20240430,수,6969075,지몰로지스트,0024632,매직파티,,,API8_2
0057600,로드투스타,20230320,거,0028545,인디밴드,0039114,박차오름,,,API8_2
0051814,로드투스피어,20220421,암,0039750,퍼지,0037756,매직로드,,,API8_2
0057009,로드투챔피언,20240313,수,0028545,인디밴드,0036169,매직아이,,,API8_2
0054191,로드투퍼펙트,20230401,암,0038245,미스치비어슬리,0031326,크로스익잼네이션,,,API8_2
0061399,로드투홀인원,20240405,암,0039737,어플릿익스프레스,0031326,크로스익잼네이션,,,API8_2
0053518,로드투히트,20230316,수,0045050,섀클포드,0027189,상승거탑,,,API8_2
0060342,로쉬,20230328,수,6149272,ROGUEISH,6972148,HILLARY D,,,API8_2
0053174,로열만세,20230310,거,0045082,오버애널라이즈,0017737,나바이어,,,API8_2
0047427,로열베스트,20210412,수,0032990,한센,0026109,로열스텝,,,API8_2
0051611,로열삭스,20220414,거,0032990,한센,0040214,릴리울레이,,,API8_2
0055351,로열호프케이,20240221,수,0037610,가온챔프,0039606,하늘공원,,,API8_2
0056731,루나삭스,20240302,암,0036732,머스킷맨,0024425,수호천사,,,API8_2
0056115,루미너스,20240309,수,0038387,콩코드포인트,0041929,파이어리스타,,,API8_2
0054086,루비스터,20230515,거,0046483,플래시백,0023007,레드루비,,,API8_2
0055990,루비캐처,20240428,암,0036732,머스킷맨,0052748,글로벌하티,,,API8_2
0056677,루움축제,20240205,암,6114907,CONNECT,0055131,루움,,,API8_2
1412314,루지,20210527,거,0028545,인디밴드,0037894,비케이우노,,,API8_2
0056089,루치아,20240410,암,0039935,말리부불패,0036710,퀘스트포석세스,,,API8_2
0057301,루프톱,20230322,수,6149543,INSTAGRAND,6148599,JUST CAT,,,API8_2
0045841,리걸하이,20200329,암,0040246,지롤라모,0025808,캡티브,,,API8_2
0053002,리더스파트너,20230221,거,0045050,섀클포드,0045007,퀄리티레이디,,,API8_2
0055584,리드블루,20240218,암,0050506,에어포스블루,0042290,리드보컬,,,API8_2
0050741,리멤버어게인,20220210,거,0038227,크리솔라이트,0038351,리멤버미올웨이즈,,,API8_2
0054241,리스파이어,20230516,암,0040246,지롤라모,0034644,달려라강적,,,API8_2
0055701,리슨투런던,20240303,암,0040033,런던타운,0038585,리슨투미,,,API8_2
0053346,리플렉트,20230410,수,0046317,레이스데이,0035551,시티세븐,,,API8_2
0051871,마니노다지,20220430,거,0041813,미스터크로우,0033167,동남대로,,,API8_2
0055498,마라넬로,20240227,암,0041819,닉스고,0054723,풀오브래프스,,,API8_2
0051059,마루장군,20220207,수,0045050,섀클포드,0017737,나바이어,,,API8_2
0056025,마루한,20240405,수,0038387,콩코드포인트,0036296,런키튼런,,,API8_2
0055207,마리우스길,20240114,수,6149753,GREATEST HONOUR,0054962,아메리칸잭,,,API8_2
0053879,마스크걸,20230414,암,0038387,콩코드포인트,0024712,빅터우먼,,,API8_2
0053997,마스크맨,20230416,거,0037610,가온챔프,0029354,스트라이크이글,,,API8_2
0060827,마스터아레나,20230406,수,6149543,INSTAGRAND,6106114,SNAKEINTHEGRASS,,,API8_2
0051768,마스터콰이곤,20220415,수,0032994,다이나믹대시,0041602,다이나믹무브,,,API8_2
0053699,마스터플랜,20230501,수,0038387,콩코드포인트,0046498,파울플레이,,,API8_2
0054132,마음하나,20230418,수,0037610,가온챔프,0029449,스트리트아티스트,,,API8_2
0045768,마의웨이,20200309,거,0041566,투아너앤드서브,0029926,심신지려,,,API8_2
0055621,마이던,20230216,수,6980208,BRETHREN,7122317,SOUTHERN TODDY,,,API8_2
0052912,마이돌풍,20230210,암,0037972,올드패션드,0034887,어메이징서프라이,,,API8_2
0052938,마이러너,20230216,암,0040246,지롤라모,0040021,록코모도,,,API8_2
0057360,마이머닝스,20230507,수,6964691,MUNNINGS,6981352,KNIGHT OF THUNDER,,,API8_2
0055623,마이모어,20230128,거,6109240,모스피릿,7048125,SHEZAHOTMAMA,,,API8_2
0061376,마이뮤직,20240209,수,6127912,JACKIE'S WARRIOR,7064684,KID IS FROSTY,,,API8_2
0055622,마이슈퍼맨,20230406,수,6109238,MOHAYMEN,6128365,SUPERQUINN,,,API8_2
0061377,마이시티,20240509,수,6126921,IMPROBABLE,6150157,ONE SHARP LADY,,,API8_2
0057362,마이엠파이어,20230317,수,0054840,클래식엠파이어,7157367,DR.MELFI,,,API8_2
0060339,마이웨이보스,20230503,거,6149612,YORKTON,6798498,AMERICAN MEGAN,,,API8_2
0061375,마이퀄리티,20240229,수,6149747,ESSENTIAL QUALITY,6148672,ALJULJALAH,,,API8_2
0056317,마이태풍,20240427,암,0044993,언캡처드,0042449,울트라시대,,,API8_2
0055527,마이티나이트,20240212,암,7000060,나이트러스,0038481,마이티럭,,,API8_2
0055906,마이티네오,20220506,수,6149534,글로벌캠페인,7000957,ECLIPTICALSPHARAOH,,,API8_2
0055591,마이티대시,20220207,수,6112222,JESS'S DREAM,7018264,VALVERDINA,,,API8_2
0050800,마이티러브,20220129,암,0046317,레이스데이,0032993,마이티젬,,,API8_2
0055558,마이티레이스,20240324,수,0046317,레이스데이,0043613,마이티붐,,,API8_2
0062428,마이티로그,20240418,수,6149272,ROGUEISH,7178966,MYSTIC HARBOR,,,API8_2
0052001,마이티룩,20200128,암,6126458,ARMY MULE,6779958,SAOIRSE CAT,,,API8_2
0057310,마이티메르시,20230430,수,6149595,TOM'S D'ETAT,6851620,LEAH'S SECRET,,,API8_2
0055335,마이티뮬란,20240203,암,6126458,ARMY MULE,0055097,스페셜유니언,,,API8_2
0057311,마이티베스트,20230512,수,6126465,BEE JERSEY,7016739,PADDYDUNALOT,,,API8_2
0057312,마이티블리스,20230408,수,7000178,INDEPENDENCE HALL,6105519,BLISSFULLY,,,API8_2
0054042,마이티비트,20230401,수,0045050,섀클포드,0024341,센걸,,,API8_2
0052990,마이티샤인,20230218,암,0045050,섀클포드,0036629,서치어스위트걸,,,API8_2
0061455,마이티세이버,20240307,수,7101291,HAPPY SAVER,6125907,MY EKATI CAT,,,API8_2
0052453,마이티숀,20210407,암,6115828,BUCCHERO,6529730,STRIKING T,,,API8_2
0051606,마이티아미,20220322,암,6126458,ARMY MULE,0050520,얼터너티브에너지,,,API8_2
0056589,마이티에버,20220424,수,6968995,ADIOS CHARLIE,6148866,JUST AIN'T RIGHT,,,API8_2
0062606,마이티원더,20240419,수,7001525,MO DONEGAL,6130953,PROOF INTHE PUDDIN,,,API8_2
0054730,마이티조이,20220513,수,6109247,런해피,7049744,LADY CITADEL,,,API8_2
0052426,마이티짱,20210223,수,0046317,레이스데이,6109307,WINGS OF A DOVE,,,API8_2
0053107,마이티챔프,20230226,수,0040246,지롤라모,0044746,마이티참,,,API8_2
0062954,마이티캐니,20240320,수,6126922,TACITUS,7007140,EDYE'S CANDY,,,API8_2
0047348,마이티캡,20210426,암,0044993,언캡처드,0036302,트루스앤아너,,,API8_2
